,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,mean_train_r2,std_train_r2,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_train_rmse,split1_train_rmse,split2_train_rmse,split3_train_rmse,mean_train_rmse,std_train_rmse
0,14.721032321453094,0.3898414187774822,0.035857200622558594,0.007390625035892222,0.6247240713084175,1.9014286128198323,0.0831993941811405,5,5,714,0.6674996517121548,"{'colsample_bytree': 0.6247240713084175, 'gamma': 1.9014286128198323, 'learning_rate': 0.0831993941811405, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 714, 'subsample': 0.6674996517121548}",0.5510185396687926,0.6324938730862537,0.6131162139302759,0.619200668852917,0.6039573238845598,0.03135719354182595,9,0.9552002166285822,0.9539391709727896,0.95370659953298,0.9566686964641361,0.954878670899622,0.0011794060558652842,-33172.0293875579,-32109.25271881547,-32482.845645104946,-29915.710589267754,31919.959585186516,1218.3354868981337,8,-10855.366399708662,-10759.391225381505,-10843.205867969442,-10739.283107840161,10799.311650224943,50.660397530038466
1,3.9963603019714355,0.2709515139712851,0.01625347137451172,0.0017903880602693093,0.45998494949080176,0.9184977839317343,0.04337086111390219,3,6,408,0.9819459112971965,"{'colsample_bytree': 0.45998494949080176, 'gamma': 0.9184977839317343, 'learning_rate': 0.04337086111390219, 'max_depth': 3, 'min_child_weight': 6, 'n_estimators': 408, 'subsample': 0.9819459112971965}",0.6377627903072123,0.6600555959561563,0.6511574946488665,0.6780271531123085,0.6567507585061358,0.014623905556562174,2,0.745585678071223,0.7394524518419262,0.7367385579338582,0.7338912687256864,0.7389169891431735,0.004323238386016628,-29795.753128220582,-30881.74656979286,-30844.554520969778,-27508.11672363797,29757.542735655297,1369.9275801791807,2,-25868.8610201165,-25589.70736416682,-25857.812966543177,-26613.621528067284,25982.500719723444,381.13682320589066
2,15.54106718301773,0.33059635233744955,0.03343379497528076,0.003802237459420621,0.899465584480253,0.4246782213565523,0.028182496720710062,5,1,559,0.7669918962929685,"{'colsample_bytree': 0.899465584480253, 'gamma': 0.4246782213565523, 'learning_rate': 0.028182496720710062, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 559, 'subsample': 0.7669918962929685}",0.6098107468385038,0.6516557444279424,0.6449228732648771,0.6749939069013109,0.6453458178581586,0.023354574025914326,4,0.8773946418759758,0.873148208594399,0.8632203788700821,0.8708822200259506,0.8711613623416019,0.005146320790458873,-30923.987509171988,-31260.954400494444,-31118.965580480053,-27637.38740021863,30235.32372259128,1504.6820400436789,4,-17958.135942929308,-17855.422312673727,-18638.4099633807,-18538.194714732348,18247.54073342902,344.5179532442045
3,11.257157862186432,0.1277259867439632,0.04368627071380615,0.014500411547199183,0.40423978313183045,0.046124850082831514,0.06247746602583892,7,2,575,0.9842533113048755,"{'colsample_bytree': 0.40423978313183045, 'gamma': 0.046124850082831514, 'learning_rate': 0.06247746602583892, 'max_depth': 7, 'min_child_weight': 2, 'n_estimators': 575, 'subsample': 0.9842533113048755}",0.5875354117697524,0.6356876605280335,0.6311234571717338,0.6743218539107074,0.6321670958450568,0.030750993513782573,5,0.9707220304614674,0.9709913985351962,0.9663121764147048,0.9690848757942337,0.9692776203014005,0.0018610725694690466,-31794.439380792795,-31969.426610838993,-31717.892530870166,-27665.947167814338,30786.92642257907,1804.2033186189003,5,-8775.603789918818,-8538.571508534158,-9249.848910727182,-9071.099112169284,8908.78083033736,272.7020930073212
4,14.766999781131744,0.30942228250850523,0.04354214668273926,0.013439432142608343,0.5396628042581826,0.1812128690656416,0.07183860093330872,4,4,931,0.680057735948788,"{'colsample_bytree': 0.5396628042581826, 'gamma': 0.1812128690656416, 'learning_rate': 0.07183860093330872, 'max_depth': 4, 'min_child_weight': 4, 'n_estimators': 931, 'subsample': 0.680057735948788}",0.5696857302965551,0.6440299170091301,0.625765866670714,0.6514103982536372,0.6227229780575091,0.0320123513122924,6,0.9236444912909427,0.9219487627184844,0.920063035719937,0.9223364388575576,0.9219981821467303,0.0012817941891891487,-32475.11602591462,-31601.2787165591,-31947.398715574735,-28622.55830789948,31161.587941486985,1498.5704904317602,6,-14171.855555281356,-14005.922538903667,-14248.593201572343,-14377.489681419085,14200.965244294113,134.46033814589038
5,9.03499686717987,0.1611611943041582,0.016892850399017334,0.002997830030435228,0.9159642440417923,1.3606150771755594,0.05504992519695431,2,4,700,0.9793792198447356,"{'colsample_bytree': 0.9159642440417923, 'gamma': 1.3606150771755594, 'learning_rate': 0.05504992519695431, 'max_depth': 2, 'min_child_weight': 4, 'n_estimators': 700, 'subsample': 0.9793792198447356}",0.6346063387919618,0.667341644256265,0.651668632730901,0.6768462530507396,0.6576157172074669,0.016040624010752055,1,0.7429878508514048,0.7340524270524338,0.7345763035790733,0.7274776578510331,0.7347735598334862,0.0055059900377324245,-29925.288216564502,-30549.008875701235,-30821.94889577659,-27558.516323848293,29713.690577972655,1286.034873535699,1,-26000.599180351146,-25853.529429147184,-25963.785252162503,-26932.425716654532,26187.584894578842,433.42555343624895
6,10.857878863811493,0.30512384450878793,0.034510135650634766,0.0093437558298325,0.8850384088698766,0.6092275383467414,0.01976721140063839,4,4,466,0.809958111295275,"{'colsample_bytree': 0.8850384088698766, 'gamma': 0.6092275383467414, 'learning_rate': 0.01976721140063839, 'max_depth': 4, 'min_child_weight': 4, 'n_estimators': 466, 'subsample': 0.809958111295275}",0.6308221014112727,0.6578274445530206,0.6457766918674898,0.6727869565406039,0.6518032985930967,0.015436441131395544,3,0.7732320892353814,0.7656449361056971,0.7587733410119869,0.7600090935627271,0.7644148649789481,0.005711701432298568,-30079.851237237595,-30982.787831792793,-31081.528723151376,-27731.06433136948,29968.808030887812,1349.6416037271927,3,-24422.90550727207,-24269.397516381137,-24752.029433558764,-25273.87349296219,24679.55148754354,384.89126322677953
7,5.103672742843628,0.1459405895232456,0.016135752201080322,0.0048685412458722545,0.7659979946695725,1.6663898234723287,0.02733646535077721,1,4,661,0.7975133706123891,"{'colsample_bytree': 0.7659979946695725, 'gamma': 1.6663898234723287, 'learning_rate': 0.02733646535077721, 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 661, 'subsample': 0.7975133706123891}",0.6020364919026895,0.610475621650846,0.5991681301279086,0.6051228717467356,0.6042007788570449,0.0041903340748622375,8,0.622400686389521,0.6167718716959316,0.624336000296936,0.6208366653612413,0.6210863059359074,0.0027822999768418984,-31230.537776352114,-33057.13626176706,-33063.20319471679,-30463.670159612822,31953.6368481122,1139.2674657287664,9,-31515.349505638893,-31034.911634727898,-30888.580527625236,-31767.83229270513,31301.668490174292,355.23553872415846
8,19.084957361221313,0.3127550758502795,0.04256176948547363,0.0014805759880623004,0.5870266456536466,1.0401360423556216,0.06467102793432797,6,5,802,0.9053708647569991,"{'colsample_bytree': 0.5870266456536466, 'gamma': 1.0401360423556216, 'learning_rate': 0.06467102793432797, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 802, 'subsample': 0.9053708647569991}",0.5706248441989756,0.644191961733243,0.6208829473590967,0.6459864464901164,0.6204215499453579,0.030407734224515218,7,0.9717762052498367,0.9702827030023878,0.9699967587360244,0.9716478397744663,0.9709258766906788,0.0007939178042849305,-32439.659973419566,-31594.085129733,-32155.14434522408,-28844.378073911816,31258.316880572114,1426.509015377888,7,-8616.169467592259,-8642.243058828695,-8729.356880063318,-8686.953395113,8668.680700399318,43.21998557800354
9,23.647541522979736,0.24086042431833168,0.041475534439086914,0.0018807692567617046,0.6698524800218595,0.7903004720036289,0.10266588657937942,7,6,826,0.7125005560154942,"{'colsample_bytree': 0.6698524800218595, 'gamma': 0.7903004720036289, 'learning_rate': 0.10266588657937942, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 826, 'subsample': 0.7125005560154942}",0.5490400086740252,0.6027429312722381,0.6062934014212793,0.5953845764431942,0.5883652294526842,0.023042796494842886,10,0.9964687918981446,0.9962651889618432,0.9964893727720437,0.9966346969352923,0.996464512641831,0.00013165196661422184,-33245.03879640929,-33383.64267680338,-32768.01627297762,-30837.023482117816,32558.430307077026,1019.7517353369819,10,-3047.67172493057,-3063.769870687652,-2986.0049290095203,-2992.860709216649,3022.576808461098,33.71636149237195
